Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note,Country
124,'434,Libya,260,'01450,Olives,5510,Production,1971,1971,t,6000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1972,1972,t,94533.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1973,1973,t,149313.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1974,1974,t,95000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1975,1975,t,150918.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1976,1976,t,155096.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1977,1977,t,42028.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1978,1978,t,143400.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1979,1979,t,100000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1980,1980,t,160983.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1981,1981,t,154800.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1982,1982,t,143000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1983,1983,t,144000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1984,1984,t,121600.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1985,1985,t,128000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1986,1986,t,120000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1987,1987,t,58002.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1988,1988,t,61958.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1989,1989,t,64998.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1990,1990,t,67998.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1991,1991,t,80000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1992,1992,t,100000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1993,1993,t,120000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1994,1994,t,140000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1995,1995,t,168000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1996,1996,t,185680.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1997,1997,t,190000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1998,1998,t,200000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1999,1999,t,275000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2000,2000,t,165000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2001,2001,t,150000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2002,2002,t,150000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2003,2003,t,167375.99,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2004,2004,t,180000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2005,2005,t,181118.26,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2006,2006,t,180000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2007,2007,t,180000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2008,2008,t,180000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2009,2009,t,170890.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2010,2010,t,177144.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2011,2011,t,187310.39,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2012,2012,t,184951.46,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2013,2013,t,185762.17,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2014,2014,t,180668.04,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2015,2015,t,162743.91,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2016,2016,t,176391.37,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2017,2017,t,175437.38,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2018,2018,t,141680.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2019,2019,t,140180.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2020,2020,t,172520.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2021,2021,t,173260.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2022,2022,t,168323.88,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2023,2023,t,143083.59,I,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,2024,2024,t,128893.28,I,,Libya
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1961,1961,ha,155000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1962,1962,ha,160000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1963,1963,ha,230000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1964,1964,ha,200000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1965,1965,ha,300000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1966,1966,ha,270000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1967,1967,ha,170000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1968,1968,ha,550000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1969,1969,ha,350000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1970,1970,ha,180000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1971,1971,ha,560000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1972,1972,ha,220000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1973,1973,ha,280000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1974,1974,ha,294700.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1975,1975,ha,314400.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1976,1976,ha,340000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1977,1977,ha,200000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1978,1978,ha,220000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1979,1979,ha,430000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1980,1980,ha,300000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1981,1981,ha,242100.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1982,1982,ha,259700.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1983,1983,ha,281900.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1984,1984,ha,286600.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1985,1985,ha,293200.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1986,1986,ha,301500.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1987,1987,ha,274200.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1988,1988,ha,331900.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1989,1989,ha,360300.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1990,1990,ha,365000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1991,1991,ha,360000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1992,1992,ha,395000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1993,1993,ha,412000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1994,1994,ha,430000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1995,1995,ha,415200.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1996,1996,ha,418800.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1997,1997,ha,426600.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1998,1998,ha,520000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,1999,1999,ha,520000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2000,2000,ha,540000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2001,2001,ha,550000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2002,2002,ha,477300.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2003,2003,ha,481000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2004,2004,ha,590000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2005,2005,ha,600000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2006,2006,ha,522800.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2007,2007,ha,530900.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2008,2008,ha,547600.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2009,2009,ha,665400.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2010,2010,ha,830481.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2011,2011,ha,900743.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2012,2012,ha,968123.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2013,2013,ha,922235.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2014,2014,ha,946818.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2015,2015,ha,1006491.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2016,2016,ha,1008365.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2017,2017,ha,1020569.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2018,2018,ha,1045186.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2019,2019,ha,1073493.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2020,2020,ha,1068895.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2021,2021,ha,1104083.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2022,2022,ha,1201308.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2023,2023,ha,1160032.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5312,Area harvested,2024,2024,ha,1238815.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1961,1961,kg/ha,900.6,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1962,1962,kg/ha,906.3,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1963,1963,kg/ha,869.6,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1964,1964,kg/ha,885.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1965,1965,kg/ha,890.3,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1966,1966,kg/ha,888.9,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1967,1967,kg/ha,894.1,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1968,1968,kg/ha,892.7,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1969,1969,kg/ha,914.3,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1970,1970,kg/ha,888.9,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1971,1971,kg/ha,903.6,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1972,1972,kg/ha,886.4,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1973,1973,kg/ha,909.6,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1974,1974,kg/ha,742.8,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1975,1975,kg/ha,993.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1976,1976,kg/ha,894.1,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1977,1977,kg/ha,900.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1978,1978,kg/ha,909.1,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1979,1979,kg/ha,907.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1980,1980,kg/ha,890.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1981,1981,kg/ha,826.1,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1982,1982,kg/ha,1667.1,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1983,1983,kg/ha,971.6,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1984,1984,kg/ha,1139.9,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1985,1985,kg/ha,1255.1,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1986,1986,kg/ha,1326.7,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1987,1987,kg/ha,1655.6,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1988,1988,kg/ha,1045.5,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1989,1989,kg/ha,1804.1,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1990,1990,kg/ha,1084.9,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1991,1991,kg/ha,1527.8,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1992,1992,kg/ha,962.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1993,1993,kg/ha,1014.6,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1994,1994,kg/ha,1162.8,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1995,1995,kg/ha,1051.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1996,1996,kg/ha,2168.8,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1997,1997,kg/ha,1213.3,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1998,1998,kg/ha,1362.6,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,1999,1999,kg/ha,914.9,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2000,2000,kg/ha,740.7,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2001,2001,kg/ha,763.6,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2002,2002,kg/ha,953.7,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2003,2003,kg/ha,1725.8,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2004,2004,kg/ha,847.5,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2005,2005,kg/ha,1250.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2006,2006,kg/ha,1207.4,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2007,2007,kg/ha,1241.5,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2008,2008,kg/ha,1397.7,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2009,2009,kg/ha,1277.4,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2010,2010,kg/ha,1814.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2011,2011,kg/ha,1571.9,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2012,2012,kg/ha,1359.1,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2013,2013,kg/ha,1281.3,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2014,2014,kg/ha,1661.6,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2015,2015,kg/ha,1136.9,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2016,2016,kg/ha,1404.4,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2017,2017,kg/ha,1018.2,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2018,2018,kg/ha,1494.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2019,2019,kg/ha,1781.3,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2020,2020,kg/ha,1318.4,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2021,2021,kg/ha,1440.6,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2022,2022,kg/ha,1638.3,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2023,2023,kg/ha,851.7,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5412,Yield,2024,2024,kg/ha,871.7,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1961,1961,t,139600.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1962,1962,t,145000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1963,1963,t,200000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1964,1964,t,177000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1965,1965,t,267100.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1966,1966,t,240000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1967,1967,t,152000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1968,1968,t,491000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1969,1969,t,320000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1970,1970,t,160000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1971,1971,t,506000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1972,1972,t,195000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1973,1973,t,254700.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1974,1974,t,218900.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1975,1975,t,312200.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1976,1976,t,304000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1977,1977,t,180000.0,X,Unofficial figure,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1978,1978,t,200000.0,X,Unofficial figure,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1979,1979,t,390000.0,X,Unofficial figure,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1980,1980,t,267000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1981,1981,t,200000.0,E,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1982,1982,t,432950.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1983,1983,t,273900.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1984,1984,t,326700.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1985,1985,t,368000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1986,1986,t,400000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1987,1987,t,453960.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1988,1988,t,347000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1989,1989,t,650000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1990,1990,t,396000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1991,1991,t,550000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1992,1992,t,380000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1993,1993,t,418000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1994,1994,t,500000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1995,1995,t,436360.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1996,1996,t,908300.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1997,1997,t,517600.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1998,1998,t,708550.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,1999,1999,t,475750.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2000,2000,t,400000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2001,2001,t,420000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2002,2002,t,455200.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2003,2003,t,830100.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2004,2004,t,500000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2005,2005,t,750000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2006,2006,t,631210.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2007,2007,t,659100.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2008,2008,t,765380.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2009,2009,t,850000.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2010,2010,t,1506473.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2011,2011,t,1415902.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2012,2012,t,1315794.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2013,2013,t,1181675.91,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2014,2014,t,1573206.49,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2015,2015,t,1144237.93,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2016,2016,t,1416106.53,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2017,2017,t,1039116.84,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2018,2018,t,1561465.2,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2019,2019,t,1912237.71,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2020,2020,t,1409266.45,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2021,2021,t,1590504.0,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2022,2022,t,1968110.94,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2023,2023,t,988044.45,A,,Morocco
143,'504,Morocco,260,'01450,Olives,5510,Production,2024,2024,t,1079873.76,A,,Morocco
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1961,1961,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1962,1962,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1963,1963,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1964,1964,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1965,1965,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1966,1966,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1967,1967,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1968,1968,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1969,1969,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1970,1970,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1971,1971,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1972,1972,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1973,1973,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1974,1974,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1975,1975,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1976,1976,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1977,1977,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1978,1978,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1979,1979,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1980,1980,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1981,1981,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1982,1982,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1983,1983,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1984,1984,ha,,M,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1985,1985,ha,350000.0,E,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1986,1986,ha,339511.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1987,1987,ha,339835.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1988,1988,ha,340261.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1989,1989,ha,340515.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1990,1990,ha,337189.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1991,1991,ha,333757.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1992,1992,ha,338948.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1993,1993,ha,340579.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1994,1994,ha,340672.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1995,1995,ha,333144.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1996,1996,ha,336621.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1997,1997,ha,338414.0,A,,Portugal
